Review ID,Username,Rating,Review Text,Date
428a8774-6c01-4ef1-911f-0fe019719db0,Pengguna Google,5,aplikasi ini sangat bagus dapat mempermudah kita untuk mencari alamat yang ingin kita kunjungi,2025-10-23 06.56.05
f6a4cf72-eb35-435e-8ee7-4ef03f825c8f,Pengguna Google,5,ratingnya bagus,2025-10-23 06.22.45
60788dd7-1583-4491-a9a4-4827adb8ec64,Pengguna Google,1,"titik lokasi sering sekali tidak akurat, padahal sinyal atau jaringan sangat bagus.. jika update normal namun hanya beberapa hari kembali tidak akurat.. jika sedang navigasi sering sekali titik berjalan di sebrang jalan (bukan di jalan yang sedang di lalui), mohon untuk di perbaiki kembali agar nyaman dalam bernavigasi",2025-10-23 06.05.04
5bc8e8aa-45d5-4660-aed1-f2b8ac31568f,Pengguna Google,5,semakin bisa dipercaya dan diandalkan dalam pencarian lokasi asing.,2025-10-23 05.55.30
be50c5a3-5c59-40d3-a00a-9359434ab8cb,Pengguna Google,4,"Saran: 1.Saat memusatkan arah perjalanan jangan hilangkan tanda seperti Pertamina, Masjid, Warung atau tempat apapun yang di lewati agar menjadi tempat persinggahan. 2.Tambahkan setingan jarak macet dan bisa di posisikan, bukan pergi dulu ke tempat macetnya, agar tidak sulit bagi kami memberi tanda di satu titik saja.",2025-10-23 05.47.47
9632f3b8-fff8-4cca-90b4-2e5e895c32d3,Pengguna Google,4,lemot..kalibrasi slalu rendah,2025-10-23 05.35.10
c307b519-8357-44e6-8cf4-5cb10029d4e0,Pengguna Google,5,good,2025-10-23 05.19.47
54c755e9-a4cc-49ec-85c2-ee83dd076ffc,Pengguna Google,5,ok,2025-10-23 04.48.20
6757c441-a3e9-4ab1-a466-9f4592f6653f,Pengguna Google,5,????????????????????????????,2025-10-23 04.47.42
4dd7f29e-1912-4613-b382-5b7746faf239,Pengguna Google,3,iya,2025-10-23 04.40.15
279f9384-c719-406a-8460-590c5cd13d8d,Pengguna Google,4,"i y,,,,",2025-10-23 04.22.17
6a854a21-0828-489f-88b6-ccc4ed3ff08d,Pengguna Google,5,"mantaaap bro, aplikasinya, akurat,sampai deh tempat tujuan",2025-10-23 04.15.49
eac0feaf-b560-45fc-99ad-d18b63178903,Pengguna Google,5,mantap,2025-10-23 04.03.59
8142cf8d-32ef-4d40-8f2d-1442f594e0fe,Pengguna Google,4,"Tolong garis lalu lintas maps KEMBALIKAN ke WARNA BIRU TUA, kalau jalan siang sangat tidak jelas",2025-10-23 03.32.33
1c417020-ae21-478c-89eb-cedd59670f38,Pengguna Google,3,"Lemot, kalau liat kemacetan lemot bgt.",2025-10-23 02.46.04
a6677ab9-3a5b-4f19-871a-15281b4f8a55,Pengguna Google,5,Belanja Udeng Sembong di MOOLA memuaskan,2025-10-23 02.37.13
c64edef3-c3d1-4187-8518-27ef84e91e13,Pengguna Google,5,Google tolong ditambahkan opsi buat CDE jadi kl ada jalan berportal kita tidak salah jalan dan harus berputar2 mencari jalan lagi,2025-10-23 02.17.06
92576c77-4dd1-4d82-8ecf-9486bab12b1b,Pengguna Google,3,gps sangat lambat sekarang tolong di benahi,2025-10-23 01.52.00
134e1fa6-b3b3-4ace-8048-f986673c8d2c,Pengguna Google,1,Anyel,2025-10-23 01.18.57
3dd9957a-87e3-4a9a-8d25-0632876910a1,Pengguna Google,5,membantu dan Bagus,2025-10-23 01.08.32
323f1fc3-468e-43fc-b3b1-ddff3296be93,Pengguna Google,2,tidak akurat,2025-10-23 01.00.51
4678d8ab-65d3-49a7-904c-4cca8563835a,Pengguna Google,1,buruk sekarang kalau cari jalan,2025-10-23 00.55.42
e52c4435-f1f0-4eeb-bbdc-fd791b07a00f,Pengguna Google,5,kapan ada jalur sepeda....,2025-10-23 00.48.25
d9bdba84-22de-4911-a9ef-8548813016c2,Pengguna Google,3,sering eror,2025-10-23 00.27.09
8b9357bd-1643-4332-807c-54723148fb0a,Pengguna Google,5,"signal maps selalu hilang mengakibatkan, kesulitan dalam mencari alamat yang dituju sekian dan terimakasih wassalamu'alaikum",2025-10-23 00.20.29
3118e2dc-d2f1-4db5-b77a-e6c328581ca5,Pengguna Google,4,aplikasi sudah bagus dan sangat membantu apalagi kalau ditambahkan fitur pengecekan saldo e-toll,2025-10-23 00.15.42
cbc41b4e-a39a-4355-86d7-5d960f3b80aa,Pengguna Google,5,sangat membantu,2025-10-22 23.56.39
170e73be-5e5a-4c85-942d-e864fa68a5c9,Pengguna Google,5,go.go..power ranger,2025-10-22 23.52.06
cdb478aa-26b9-4bc1-9a23-87921d578bcf,Pengguna Google,5,Mudasekali,2025-10-22 23.47.06
e31f5d5e-00d3-4864-be37-7fd2c4f04677,Pengguna Google,1,DARI TANGGAL 22-23/10/2025 DEMAK SEMARANG MACET TOTAL LUMPUH TIDAK JALAN SAYA TERJEBAK GARA-GARA DIMAPS WARNA JALAN HIJAU,2025-10-22 23.39.41
5e193473-2994-457f-a31d-b6c34a070e0d,Pengguna Google,5,sangat membantu,2025-10-22 23.26.45
0c9859f1-070c-4575-98be-0c9373d47aa1,Pengguna Google,5,Oke,2025-10-22 22.34.55
ac8266a7-27ca-448c-a45c-a7f8c4915b9e,Pengguna Google,5,sangat bagus dan ??,2025-10-22 22.34.17
148624b0-f5f6-40fa-b2de-fbc5443ba01a,Pengguna Google,5,sangat membantu,2025-10-22 22.18.52
9d465a06-2ab5-4455-bf48-af9e60e0c2f5,Pengguna Google,5,best,2025-10-22 22.12.42
aa38c314-56fb-427d-a3ba-4b5f6d9f2ee0,Pengguna Google,5,mantab,2025-10-22 21.54.27
d93bca0b-0a98-49ba-a19a-56943b568ecd,Pengguna Google,1,"GPS CRASH + Sinyal Hilang + Titik ""Tanda Panas Biru"" Sering Telat?? 1). Saat posisi jalan: Sinyal sering hilang (Sinyal GPS Hilang) 2). GPS sering Crash/Diam Sesaat jauh dari titik??""tanda panah biru"", sehingga harus putar balik (akibat GPS Berhenti beberapa menit) !!!. ??Walaupun lokasi GPS akan dituju diulang dari awal, tetap saja Sinyal Hilang + Crash/Diam Sesaat jauh titik 'tanda panah biru"" (GPS telat berjalan akibat Crash)",2025-10-22 20.39.54
ef3a74cc-2d34-456b-944c-5a46f3dc56b0,Pengguna Google,5,sangat terbantu,2025-10-22 19.22.31
25b98699-d62e-4398-86de-37dd9c1e79a5,Pengguna Google,1,kualitas jelek,2025-10-22 19.06.00
5102a713-15e3-493f-8eda-d7bf90311259,Pengguna Google,5,mantap pokok nya,2025-10-22 18.25.50
f9fda302-4f68-4bfb-88ef-2ae1a75dc67c,Pengguna Google,5,sangat mudah,2025-10-22 18.01.55
94c44c7d-ec0a-4084-aae3-c7dcbf932d4a,Pengguna Google,5,puas,2025-10-22 16.29.16
2d47d285-8869-47a1-95d8-25903aae235b,Pengguna Google,5,Google Map sangat membantu dalam mencari lokasi semoga Google map kedepannya lebih bagus,2025-10-22 16.05.47
0471d090-d9d8-4cff-b083-84aedc33d17c,Pengguna Google,5,duradaniduta,2025-10-22 16.03.22
ef28d861-c98e-4998-adc8-c041b4821599,Pengguna Google,5,oke,2025-10-22 15.57.19
0e46db47-c54f-4de4-9a7f-33fa6b2847b5,Pengguna Google,3,sering gangguan,2025-10-22 15.32.24
8bc707e8-d1cb-46e6-a5ed-90868675c780,Pengguna Google,5,Bagus bq,2025-10-22 15.24.29
d2f75a00-337d-4220-bfd7-25b81f9a425a,Pengguna Google,4,terimakasih sudah membantu saya menemukan lokasi yang saya tuju,2025-10-22 14.56.18
8aed1760-1613-4f49-88be-c147cc930556,Pengguna Google,5,oke,2025-10-22 14.10.48
0099b3ef-9b21-488f-822a-06854894a954,Pengguna Google,1,PARAH BURUKKK,2025-10-22 14.10.36
c17e7c66-0077-455a-b1da-a60b1cf9d9f6,Pengguna Google,4,Tolong garis maps kembalikan ke warna yang biru tua. Warna sekarang tidak enak untuk fokusnya. Please.,2025-10-22 13.59.33
58574fef-bc04-4846-93c3-da487fac5c32,Pengguna Google,5,pake google maps lebih mudah perjalanan,2025-10-22 13.45.49
b92a519e-d1fb-4b07-9fd9-599b39045e90,Pengguna Google,5,Sangat membantu,2025-10-22 13.16.31
21657999-acb9-4ee7-8df7-94c19b361251,Pengguna Google,3,"good job, hanya saja kategori kendaraan tidak ada, example: mobil besar atau kecil...sejenis fortuner apa ayla..harus bisa bedakan. agar jalan yang akan dilalui menyesuaikan kendaraan. masa mobil besar di kasih ke jalan sempit. ampuun deh. sekarang option laporan tambahan ngaco, ada lah kontor polisi, gak ada lagi laporan mobil mogok dsb",2025-10-22 12.45.48
2136f62f-6335-4228-bd5a-67ac922045af,Pengguna Google,5,dengan aplikasi ini perjalanan sejauh apapun kita merasakan kemudaan 5btg aku kasih,2025-10-22 12.39.17
b0f8b134-c7d4-4df5-ad06-d8840e4eaaaf,Pengguna Google,4,terkadang kurang akurat dlm memilih rute,2025-10-22 12.07.46
60964116-ec81-42c5-95b5-1ef34bb357f1,Pengguna Google,5,Mantap,2025-10-22 12.05.30
68a7af7f-c9b7-4b41-b702-5b826f79774c,Pengguna Google,3,sinyal sering ilang,2025-10-22 12.05.17
aaa8b632-c887-4d96-bb3b-6358446367e6,Pengguna Google,5,sangat bagus,2025-10-22 11.54.59
07b47c30-6b92-4f6b-ba07-a90874143d43,Pengguna Google,5,Gd apl,2025-10-22 11.16.12
8f0685ac-e6d2-49d1-95f1-0e729ee39e86,Pengguna Google,5,"Terima kasih sudah menunjukkan jalan, anti kesasar ????",2025-10-22 11.14.21
8f527a57-364f-42fb-a207-8402598242c5,Pengguna Google,5,bagus,2025-10-22 10.17.54
49f33fc7-a6ee-4097-8f67-becd9a7bcc18,Pengguna Google,5,ok,2025-10-22 10.06.13
25c23f76-bed8-4732-ab79-0b83bd319342,Pengguna Google,5,mantap,2025-10-22 09.57.19
4b412f19-c5c6-4c21-9fb1-e50fc3a65eb8,Pengguna Google,5,Istimewa,2025-10-22 09.42.25
0c3b9f35-f064-4962-9457-3873c43bb6e4,Pengguna Google,5,sesuai smngat bagus,2025-10-22 09.35.52
1966a636-bad3-4f88-a1f9-4313c843e164,Pengguna Google,1,"Aplikasi brengsek, malah menyesatkan arah, minta abdet terus tapi nggak jelas aplikasi nya, tutup aja ni aplikasi..... Bikin dosa aja",2025-10-22 08.28.43
c04c8b35-71f7-4afe-b125-e5b0ad674406,Pengguna Google,5,sangat baik,2025-10-22 08.03.41
ad4c3efc-61e9-4710-87c6-bd3566dbe610,Pengguna Google,5,berguna bnget,2025-10-22 07.58.09
7228319e-fa94-475a-bf0f-ee6dac9ce803,Pengguna Google,5,yezz,2025-10-22 06.58.51
51c789d2-a3eb-41fa-b522-b6c147527054,Pengguna Google,3,KA google maps nya PDA eror maps mental nya jauh bngt padahal udh di update,2025-10-22 06.17.30
bd716dc6-d93c-40b2-8030-7900253f5459,Pengguna Google,5,Sangat membantu,2025-10-22 06.03.11
cb130007-8fe5-47d3-aa37-226c5b7b8b04,Pengguna Google,1,warna navigasi terlalu buruk masih bagus yang lama wajibnya warna navigasi itu yg mencolok birunya sehingga tidak sama dg warna disekitarnya (air dll) titik tidak sesuai selalu dicarikan jalan yang rute dekat tapi tidak sesuai,2025-10-22 06.02.26
868f2050-872c-4129-9c3d-f6df0b4e60ac,Pengguna Google,5,oke,2025-10-22 05.53.43
a3928e4d-fa9b-49b1-91d9-ad1f082ff9f3,Pengguna Google,5,oke,2025-10-22 05.24.34
5af211cc-5ae8-409a-84f1-95c854a6735c,Pengguna Google,3,sekarang tahun brp di aplikasi goggle maps tahun ya 2021 2022 dan seterusnya ganti kek jadi 2025 baru jangan ditahun yg udh lama tolong perbaikilah aplikasi ini dengan baik,2025-10-22 04.30.25
920e5308-be36-4d7e-9f3b-56e0e5e103cd,Pengguna Google,5,lumayan membantu,2025-10-22 04.22.44
5c1166ef-a4be-48c7-8890-221964aa8602,Pengguna Google,1,peta menyesatkan,2025-10-22 03.59.40
958e1e41-d60c-44b8-b21c-7cc39fea7033,Pengguna Google,5,selalu membantu saat tersesat,2025-10-22 03.32.53
10706dab-d6d4-4bf3-a79a-1852f58c1c38,Pengguna Google,5,harus update terus jalan,2025-10-22 03.16.58
4c80c84e-42ed-4ee1-b465-eca45d485ce1,Pengguna Google,1,satu pagi hari sudah dua kali di kasih jalan nyasar babi bgt ini maps!! udah sangat jelas ketik tujuan Apartemen bintaro tangsel di putar² daerah bogor Tolol ini maps knp ada di HP saya ini aplikasi!!!,2025-10-22 03.14.21
44446fb1-be60-46c4-8b6b-6723fe7ba99e,Pengguna Google,5,Jos,2025-10-22 02.58.28
200a29d1-177e-476e-bcaf-dd871b92bddb,Pengguna Google,5,cocok buat cari alamat..,2025-10-22 02.41.08
dfdf84e3-4c93-4e73-8f9b-8f58949ffed3,Pengguna Google,5,sangat membantu,2025-10-22 02.40.18
9559d2dd-d98e-4e4d-bc5d-d20a4dd9d9c8,Pengguna Google,1,tidak bisa di kalibasi? mohon solusinya,2025-10-22 01.28.21
b0bf5011-49c8-419e-9251-0d47f8786b9f,Pengguna Google,5,sangat membantu,2025-10-22 01.12.41
be99760f-dcd7-41e6-a204-abf5e4fc613d,Pengguna Google,5,great,2025-10-21 23.48.41
e9abb7b2-7f77-478c-8f60-0f8495660304,Pengguna Google,5,the best map,2025-10-21 23.10.49
e557979f-2625-43e2-8de2-ef2122d71a8e,Pengguna Google,5,ok,2025-10-21 23.07.50
8f492d77-c75c-4b27-a38e-59a5dd09ae17,Pengguna Google,5,membantu dalam pencarian lokasi dengan cepat,2025-10-21 23.00.58
591a0c38-0f42-4eb2-98c4-23b7f84518cf,Pengguna Google,5,kren,2025-10-21 22.51.53
a9275572-145f-42f3-af1f-ddc2ce92ab67,Pengguna Google,5,nice,2025-10-21 21.41.49
64676a54-a220-4b3f-9241-0aef2d4b82d5,Pengguna Google,1,lelet,2025-10-21 19.21.04
b7d533d4-6fdc-4ba2-a289-ad6c9d5c5705,Pengguna Google,5,ok,2025-10-21 19.14.54
1c3cb1d9-9aa9-4497-b3e8-7ddd661cc68c,Pengguna Google,5,"Bantu update jalan, toko, dsb. PerSemester dong, biar puas yg pakai layanan ini",2025-10-21 19.11.27
8ceebeef-0d6c-4b44-928f-17473e5661dd,Pengguna Google,5,??????,2025-10-21 18.46.23
f448dfb1-9dda-4f8c-a21a-b3a253ed6606,Pengguna Google,5,good,2025-10-21 18.40.28
0349e476-9865-4d04-ac63-a645b1f540f0,Pengguna Google,5,mantap,2025-10-21 18.29.45
893195b8-b28f-431d-8024-62ed3aed7268,Pengguna Google,5,mantap,2025-10-21 18.22.22
a229108d-5e62-4d5e-8a74-e8f958a50697,Pengguna Google,2,Kadang Ngak Langsung Di Tujuan yang Di Tentukan(Tambah Jauh),2025-10-21 16.26.14
aab714cb-882e-4cb6-88a9-cf2ffa5dac84,Pengguna Google,5,cocok untuk cari alamat aplikasi ini membantu,2025-10-21 16.15.18
a2e9936b-6af5-4854-a60d-d0d272aa2cdf,Pengguna Google,5,menyenangkan,2025-10-21 16.05.21
9388db41-2de5-476b-a212-554083f52c87,Pengguna Google,1,"ko di update bukanya lebih baik malh jadi Error sihh....masa kopas warna birunya stak Mulu,mana ga jajan²",2025-10-21 16.02.21
b0599876-261f-4d45-ab89-80c7ed18ff2c,Pengguna Google,5,Ok maps,2025-10-21 15.53.27
8c6837e7-5d58-4803-88b1-f60a5a4e8ae6,Pengguna Google,1,Delay ???,2025-10-21 15.24.43
c62c9387-a8cb-43b5-9600-b768b124fdb7,Pengguna Google,5,titik akurasi cocok.,2025-10-21 15.11.24
46bedb20-974e-4462-9a6b-1414bed21a16,Pengguna Google,5,mantap,2025-10-21 14.59.59
8e32b5e5-3f67-44f9-b54b-b5a686e9c9ad,Pengguna Google,5,mantap,2025-10-21 14.59.57
9b7a5a6c-f1d7-4248-9f6c-b548ffbdddd7,Pengguna Google,1,Bukannya membantu malah dibuat nyasar! TOLOL! TOLOL!,2025-10-21 14.52.45
2a87be37-efb3-4e08-ba0f-cd54d1ff40a0,Pengguna Google,1,"kurang update untuk gambar satelitnya, gambar 5 tahun yang lalu masih di pake",2025-10-21 13.26.06
a499ca66-4bf0-462b-a035-247bc49108e7,Pengguna Google,5,puas bangat pelayanan nya bagus mantap,2025-10-21 13.09.36
9b5119e6-9e5c-4c23-aa21-dddbaa44e024,Pengguna Google,5,mantap,2025-10-21 13.00.40
95eb1047-e8f8-42da-8d47-a4ca10c56590,Pengguna Google,1,"setelah update makin lambat, titik biru udah jalan jauh baru muncul notifikasi suaranya",2025-10-21 12.37.27
12d2401c-8056-49b9-9fe8-c6731d574bf4,Pengguna Google,3,bosok,2025-10-21 12.34.25
0b517706-98ec-4025-bcf9-aa654423345d,Pengguna Google,3,"ko menu transport dengan motor, hilang ?",2025-10-21 12.16.02
68999131-fa3d-4cc0-ad8f-632eb24e854d,Pengguna Google,5,mantap bagus sekali cuman butuh sedikit perubahan,2025-10-21 12.15.42
3ca23fa8-4f1a-4d8a-8837-0f7e7a1f1857,Pengguna Google,5,sangat akurat,2025-10-21 12.02.48
59bcebd4-85ec-42fc-88e9-b2c078b17b64,Pengguna Google,5,ok,2025-10-21 11.49.00
0d325444-231d-4bb6-be6b-ad8b73dfd214,Pengguna Google,5,Mantap,2025-10-21 11.46.12
54f0d886-15fc-4ede-84e0-ff614af34d73,Pengguna Google,5,ok,2025-10-21 11.42.37
753485d8-fb5c-4e9a-9fae-4371f5491716,Pengguna Google,3,parah nih titik maps nya g jalan,2025-10-21 11.30.11
05daf6b3-94ca-4889-8e37-bc66d0426e5c,Pengguna Google,1,"update² terus tapi makin ga jelas..tujuan deket malah muter² , milih jalur tercepat malah dilewatin gang sempit yang muat 1 motor doang mana banyak polisi tidur lagi hadeh..gmn mau jalan cepet klo di lewatin jalan kaya begitu..mending kasi rute jalan raya yang jalur nya gak muter² yang penting bener jalannya",2025-10-21 11.29.11
6890ae4a-1ef3-43a3-b0ab-5f8f10e6332e,Pengguna Google,5,tolong pihak google perbaiki fermom ny sering ngeleg,2025-10-21 11.14.06
1834df46-02cb-4e56-a06b-33af52a79835,Pengguna Google,5,baik,2025-10-21 10.47.34
c97d3e20-c39c-4bd5-bdc3-a97464922a02,Pengguna Google,1,Bagus,2025-10-21 10.25.41
920edddb-e67c-48b9-a579-d9477a906c84,Pengguna Google,5,Makin ke sini makin bagus kualitas PLN ULP duri sangat memuaskan,2025-10-21 10.12.19
e311fb4a-c2c2-4d81-aa2b-d498e098c17d,Pengguna Google,5,baikkk,2025-10-21 10.05.42
012066e5-302d-4edb-b76c-a96b5d264750,Pengguna Google,5,sangat akurat dan bermanfaat,2025-10-21 09.07.52
a9e6928b-c588-4f4c-8625-d3d88e3a528a,Pengguna Google,5,mantap,2025-10-21 08.54.12
4afe6376-8e1a-4160-80a2-88902449ed8c,Pengguna Google,1,payah.. fitur rute sepeda motor hilang,2025-10-21 08.46.48
36b22d0b-9e31-4cc9-abdc-93a7482e5ee3,Pengguna Google,5,akurat,2025-10-21 08.26.13
b36827c8-04a7-4669-8f63-c06d46513753,Pengguna Google,5,bagus,2025-10-21 08.11.20
6c8730ec-91e4-440f-841c-18386a1f69a2,Pengguna Google,5,Good,2025-10-21 07.30.37
1b43ac09-5ebf-4853-aa5c-022fd44ba1c9,Pengguna Google,5,"tolong benerin detail lalu lintas nya kok jadi ga akurat, sebelah nya nampak kelihatan yg mana macet yg mana lancar dan sebelah nya ga ada jadi bikin rancu kalo ga di zoom kelihatannya hijau ternyata sebelah nya meraah kalo udah bener balik lagi bintang 5 !!",2025-10-21 07.00.14
3be8793e-ce26-4786-b8f8-7dc44e898bfd,Pengguna Google,1,maps suka ga jls,2025-10-21 06.55.34
8564d0e5-00e6-4552-ad1f-b894d329c271,Pengguna Google,5,tolong diperbarui,2025-10-21 06.31.49
b6ec4cbc-06f7-4646-819d-17b52f8f26bf,Pengguna Google,5,aplikasi ini bisa melihat dunia bagus banget,2025-10-21 06.21.06
43958245-ff25-4da8-82fa-09b4b3782102,Pengguna Google,4,mep koplak,2025-10-21 06.14.51
1e9f03ac-707f-45a5-9cb5-d841a0441891,Pengguna Google,5,bagus,2025-10-21 05.58.48
18f95a4d-8ce7-45b9-8dc0-3d08200c860c,Pengguna Google,3,kurang akurat sekarang payah,2025-10-21 05.50.25
949d9a83-c1cf-45f7-ae94-8fc934df9ecd,Pengguna Google,5,baik,2025-10-21 04.31.49
690a102f-0ef7-4e43-af1c-1cb1a6fd768a,Pengguna Google,5,"Kaka aku itu tidak ngerti gini an aktifkan google maps dari dulu kan mana bisa , kenapa tidak tetap gitu dari dulu berubah rubah terus KA . pusing aku terus arti nya bisnis itu apa KA yang aku tau dulu kan kembang kan usaha aku kan KA bukan bisnis itu sejenis perjodohan ih ,terus aku dulu sering buat toko koq hilang semua KA toko komik Tia dan Tia Miguel book dan toko buku Tia banyak lah hilang semua buat baru lagi kan capek posting nya KA ni aja sampe keringat an",2025-10-21 04.23.57
a75a9046-e664-4953-aabe-b0cb06f64693,Pengguna Google,5,Ok,2025-10-21 04.00.44
5edf153c-6fb3-4104-8b14-95dfe919d290,Pengguna Google,2,"muter bolak balik kagak akurat,telat banget titik belok,ngaco,belok ke mana jalan ke mana",2025-10-21 03.53.26
1b62da14-88ff-4776-8073-c1d7dfa28730,Pengguna Google,5,tarif tol kadang muncul kadang tidak,2025-10-21 02.49.19
a559c581-f2f1-4b75-8ca6-2d0228f5bd59,Pengguna Google,1,sering eror tidak ada tampilannyA tolong di perbaiki lg,2025-10-21 02.39.14
1e8ddf54-cbab-49b2-ab3e-80cdafc43702,Pengguna Google,5,sesuai lokasi,2025-10-21 02.30.25
0125df44-49eb-4ea2-85dd-a90242e14362,Pengguna Google,5,"Mapsnya sangat membantu. tapi saran, tolong tingkatkan lagi kinerjanya maps. karena mapsnya kadang terlambat respon. padahal jaringan selulernya saya sudah stabil. terima kasih...??",2025-10-21 02.18.13
a35a0471-3c25-408b-9c09-804a6464c50f,Pengguna Google,5,cukup puas,2025-10-21 02.15.08
a771928f-9e91-4713-858a-7fc93dc2323e,Pengguna Google,1,"kok ada bug nya sih? massa baru update tuh malah gak bisa di buka , selalu keluar aplikasi Mulu , tolong lah di perbaiki lagi",2025-10-21 02.08.25
2d6b943f-acaa-451a-9761-b8fdfdbb3f3a,Pengguna Google,5,bgus,2025-10-21 01.53.03
9c0d1f1e-6213-4333-ba32-3f285da7be70,Pengguna Google,1,kocak,2025-10-21 01.52.37
47da4456-06f1-4bf6-9fef-5bfc0009d0e9,Pengguna Google,3,"untuk maps tolong di buat pengaturan buat pilihan bagi driver kalau mobil,motor,orang..dengan cara terpisah atau pemilihan permanen kadang driver harus merubah manual..seperti Waze",2025-10-21 01.26.03
21031b8f-2d2c-4704-9901-86aeb5a4de0f,Pengguna Google,2,titik biru tiba tiba tidak sesuai,2025-10-21 01.10.33
416721a6-478c-4bc3-b793-c38eb88888c1,Pengguna Google,3,education a,2025-10-21 00.57.34
3805d3c7-1d41-41d5-8f61-c7df556ab892,Pengguna Google,5,sangat membantu dalam bekerja,2025-10-21 00.18.54
3d928aeb-ee98-4e42-be33-60ad60f947d8,Pengguna Google,5,sangat menbantu sy sebagai supir. tp tolong yg terupdate dong hasil penelusurannya. makasih.,2025-10-21 00.13.55
4ed9aa8e-8df4-4c06-8426-1a83eaa685a3,Pengguna Google,5,ok,2025-10-21 00.06.29
79699a7b-5a7f-4f64-9586-ab8f23ef81b8,Pengguna Google,5,sip,2025-10-20 23.47.17
95c82985-950f-4fb0-b082-7c8126d25ae1,Pengguna Google,5,google maps sering ngasih jalan atau rute yg rumit,2025-10-20 22.56.38
fc1c5f7b-771b-43e3-afe1-b24960cf99cb,Pengguna Google,5,sangat membantu saat perjalanan tuk mencari tujuan .........!!!!,2025-10-20 22.49.42
0cb76c9a-69cc-47d3-b283-66095e59c150,Pengguna Google,1,goegle maps tidak bs di gunakan,2025-10-20 22.46.33
d4ef58df-1445-4ba5-9626-c86466aea44a,Pengguna Google,1,sering menyesatkan.,2025-10-20 22.39.21
3286882c-728e-4242-8d0f-992af4abc464,Pengguna Google,2,sangat menarik dan membantu,2025-10-20 22.15.35
b7fb00a9-fc7d-4328-bf3c-1753f78215cd,Pengguna Google,5,tidak bisa live view,2025-10-20 21.14.52
dc272d8d-1e3e-402a-9379-bd7943ab3b1f,Pengguna Google,4,ok,2025-10-20 18.50.03
e3e1ff16-bf0e-4394-836a-89d449168f0d,Pengguna Google,1,"masih suka error, berubah2 rute bikin puyeng, Tanda biru suka loncat2 dri rute, udh di cek semuanya koneksi pengaturan kalibrasi, masih aja sama masalahnya",2025-10-20 17.48.36
de3be010-34f5-4c06-8425-1a95afbb75e3,Pengguna Google,5,Mantap,2025-10-20 17.07.39
1f0f9769-d759-436d-a421-50153b7a7f79,Pengguna Google,1,mantap,2025-10-20 16.48.57
ed3b668e-d217-41ea-962a-4b64a982bb37,Pengguna Google,5,suka muter² mohon diperbaiki,2025-10-20 16.24.41
d1c5181a-1ae9-427e-bda9-f8dc389d0faa,Pengguna Google,1,susah akses,2025-10-20 15.54.05
c6cb44cd-335e-4b82-b5ef-2781b39a7923,Pengguna Google,5,keren bagus akurat,2025-10-20 15.34.25
3b0a579f-0e86-41fe-94f1-13fbad693e4e,Pengguna Google,5,mantapp,2025-10-20 15.18.24
23976e75-85bf-477c-906f-44d3d13a216c,Pengguna Google,5,PALM INDONESIANYA,2025-10-20 14.58.35
4dddf398-f2a0-44c7-a142-3a749535cc1d,Pengguna Google,1,sekarang info lalu lintasnya tidak akurat,2025-10-20 14.09.23
c46623f2-a8a6-4dee-b868-f330ad24e7cc,Pengguna Google,1,kata teman saya panahnya kebesaran kecilin lah,2025-10-20 13.54.30
d69b3bb6-31e8-414a-84ef-7f0b3b4850f3,Pengguna Google,5,??????????,2025-10-20 13.53.19
2bd12206-d936-42ff-b3d5-138175d00835,Pengguna Google,5,"permata hati yaitu aku, by AL-Makhdi AS",2025-10-20 13.37.39
53864d36-0d62-4bb0-aa16-a6b776d713b6,Pengguna Google,1,"mohon di perbaiki lagi,. arah kadang muter"" gak jelas di satu tempat kadang 3 kali keliling jalan itu"" aja",2025-10-20 13.04.13
e0f684e2-1428-47b1-bfda-4e1b73376af1,Pengguna Google,5,mantab,2025-10-20 12.27.52
ce50b575-91bb-40cf-8105-e619991186ef,Pengguna Google,5,SAYA SUKA MEMPERBAIKI ALAMAT YANG SALAH.,2025-10-20 12.11.18
74ef01cf-f0b4-49d7-9f30-f89ec0588189,Pengguna Google,5,sangat akurat,2025-10-20 11.58.03
94dc7cf9-359c-49d7-adc9-d16fd5bcb185,Pengguna Google,5,Okee,2025-10-20 11.42.24
720c976f-19e4-4212-86b0-ca3a777cf2ad,Pengguna Google,5,mantap,2025-10-20 11.33.36
607a87e3-6c4d-441d-aed7-fecbdbb4aa7e,Pengguna Google,2,sedang,2025-10-20 11.32.18
ca472c75-0830-4810-9adc-bc183fb3dbf8,Pengguna Google,5,trip nice and on time,2025-10-20 11.27.13
471ac2d4-e1fa-48b9-a57c-49cf75ac1d6e,Pengguna Google,5,"Every visit to Ace Hair Salon is a pleasure. The team greets you warmly, the space feels clean and cozy, and the service is always consistent.",2025-10-20 11.23.32
3e31d727-5d47-4a89-9408-0d2ccbe46714,Pengguna Google,2,setelah updt app maps ke versi terbaru kenapa pas mau nyari alamat di pencarian malah kepental mulu dan ada app map terus berhenti,2025-10-20 10.48.15
7db5568b-46bd-497f-adf2-d0409aceab8c,Pengguna Google,5,tetap yg terbaik dan mudah,2025-10-20 10.34.53
ad909f7c-26d3-4c60-960f-b2a126c620e7,Pengguna Google,4,saya kasih bintang 4 kalau memuaskan sy kasih full bintang,2025-10-20 10.20.36
